YEAR,MONTH,DAY_OF_MONTH,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,DEP_DELAY,DEP_DELAY_NEW,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2022,7,28,HA,OGG,HI,HNL,HI,-11,0,-13,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,-6,0,-9,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,-5,0,4,4,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,-4,0,-6,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,-3,0,-4,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,-3,0,4,4,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,-2,0,4,4,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,-1,0,0,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,0,0,2,2,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,0,0,4,4,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,1,1,2,2,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,2,2,3,3,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,3,3,0,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,3,3,3,3,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,4,4,12,12,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,5,5,6,6,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,5,5,16,16,0,,0,16,0,0,0,0
2022,7,28,HA,OGG,HI,HNL,HI,10,10,11,11,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,11,11,6,6,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,11,11,13,13,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,15,15,13,13,0,,0,,,,,
2022,7,28,HA,OGG,HI,HNL,HI,20,20,22,22,0,,0,12,0,0,0,10
2022,7,28,HA,OGG,HI,HNL,HI,25,25,25,25,0,,0,18,0,0,0,7
2022,7,28,HA,OGG,HI,HNL,HI,40,40,46,46,0,,0,45,0,0,0,1
2022,7,28,HA,OGG,HI,ITO,HI,13,13,14,14,0,,0,,,,,
2022,7,28,HA,OGG,HI,KOA,HI,7,7,8,8,0,,0,,,,,
2022,7,28,HA,OGG,HI,KOA,HI,9,9,19,19,0,,0,15,0,0,0,4
2022,7,28,HA,OGG,HI,KOA,HI,63,63,59,59,0,,0,7,0,0,0,52
2022,7,28,HA,OGG,HI,LAS,NV,-3,0,-1,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,LAX,CA,-4,0,-10,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,LAX,CA,7,7,-4,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,LGB,CA,-6,0,-9,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,LIH,HI,-6,0,-6,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,LIH,HI,1,1,-3,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,LIH,HI,17,17,15,15,0,,0,1,0,0,0,14
2022,7,28,HA,OGG,HI,OAK,CA,-5,0,-7,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,PDX,OR,-4,0,-23,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,SAN,CA,29,29,25,25,0,,0,25,0,0,0,0
2022,7,28,HA,OGG,HI,SEA,WA,7,7,-11,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,SFO,CA,7,7,12,12,0,,0,,,,,
2022,7,28,HA,OGG,HI,SJC,CA,-2,0,-13,0,0,,0,,,,,
2022,7,28,HA,OGG,HI,SMF,CA,14,14,8,8,0,,0,,,,,
2022,7,28,HA,ONT,CA,HNL,HI,-8,0,-25,0,0,,0,,,,,
2022,7,28,HA,PDX,OR,HNL,HI,-1,0,8,8,0,,0,,,,,
2022,7,28,HA,PDX,OR,OGG,HI,-1,0,7,7,0,,0,,,,,
2022,7,28,HA,PHX,AZ,HNL,HI,-5,0,-26,0,0,,0,,,,,
2022,7,28,HA,PPG,TT,HNL,HI,8,8,17,17,0,,0,9,0,0,0,8
2022,7,28,HA,SAN,CA,HNL,HI,16,16,-4,0,0,,0,,,,,
2022,7,28,HA,SAN,CA,OGG,HI,14,14,15,15,0,,0,15,0,0,0,0
2022,7,28,HA,SEA,WA,HNL,HI,1,1,20,20,0,,0,19,0,1,0,0
2022,7,28,HA,SEA,WA,OGG,HI,-2,0,-9,0,0,,0,,,,,
2022,7,28,HA,SFO,CA,HNL,HI,-2,0,3,3,0,,0,,,,,
2022,7,28,HA,SFO,CA,HNL,HI,-1,0,1,1,0,,0,,,,,
2022,7,28,HA,SFO,CA,OGG,HI,-3,0,-13,0,0,,0,,,,,
2022,7,28,HA,SJC,CA,HNL,HI,-2,0,-7,0,0,,0,,,,,
2022,7,28,HA,SJC,CA,OGG,HI,-2,0,-13,0,0,,0,,,,,
2022,7,28,HA,SMF,CA,HNL,HI,5,5,14,14,0,,0,,,,,
2022,7,28,HA,SMF,CA,OGG,HI,-1,0,-6,0,0,,0,,,,,
2022,7,28,UA,DEN,CO,HNL,HI,-1,0,-7,0,0,,0,,,,,
2022,7,28,UA,DEN,CO,KOA,HI,-11,0,-15,0,0,,0,,,,,
2022,7,28,UA,DEN,CO,LIH,HI,-4,0,-13,0,0,,0,,,,,
2022,7,28,UA,DEN,CO,OGG,HI,3,3,16,16,0,,0,0,0,16,0,0
2022,7,28,UA,EWR,NJ,HNL,HI,3,3,-21,0,0,,0,,,,,
2022,7,28,UA,EWR,NJ,OGG,HI,-7,0,-2,0,0,,0,,,,,
2022,7,28,UA,GUM,TT,HNL,HI,-10,0,-14,0,0,,0,,,,,
2022,7,28,UA,HNL,HI,DEN,CO,27,27,11,11,0,,0,,,,,
2022,7,28,UA,HNL,HI,EWR,NJ,11,11,-11,0,0,,0,,,,,
2022,7,28,UA,HNL,HI,GUM,TT,-1,0,-13,0,0,,0,,,,,
2022,7,28,UA,HNL,HI,IAD,VA,199,199,173,173,0,,0,3,0,0,0,170
2022,7,28,UA,HNL,HI,IAH,TX,-2,0,1,1,0,,0,,,,,
2022,7,28,UA,HNL,HI,LAX,CA,-2,0,-4,0,0,,0,,,,,
2022,7,28,UA,HNL,HI,LAX,CA,0,0,-4,0,0,,0,,,,,
2022,7,28,UA,HNL,HI,LAX,CA,68,68,47,47,0,,0,18,0,0,0,29
2022,7,28,UA,HNL,HI,LAX,CA,72,72,57,57,0,,0,13,0,0,0,44
2022,7,28,UA,HNL,HI,LAX,CA,235,235,213,213,0,,0,210,0,0,0,3
2022,7,28,UA,HNL,HI,ORD,IL,-5,0,-22,0,0,,0,,,,,
2022,7,28,UA,HNL,HI,SFO,CA,-9,0,-20,0,0,,0,,,,,
2022,7,28,UA,HNL,HI,SFO,CA,4,4,-6,0,0,,0,,,,,
2022,7,28,UA,HNL,HI,SFO,CA,9,9,-3,0,0,,0,,,,,
2022,7,28,UA,HNL,HI,SFO,CA,29,29,15,15,0,,0,15,0,0,0,0
2022,7,28,UA,HNL,HI,SFO,CA,75,75,52,52,0,,0,17,0,0,0,35
2022,7,28,UA,HNL,HI,SNA,CA,-8,0,6,6,0,,0,,,,,
2022,7,28,UA,IAD,VA,HNL,HI,15,15,,,0,,1,,,,,
2022,7,28,UA,IAH,TX,HNL,HI,17,17,0,0,0,,0,,,,,
2022,7,28,UA,ITO,HI,LAX,CA,2,2,20,20,0,,0,0,0,20,0,0
2022,7,28,UA,KOA,HI,DEN,CO,2,2,6,6,0,,0,,,,,
2022,7,28,UA,KOA,HI,LAX,CA,-9,0,-21,0,0,,0,,,,,
2022,7,28,UA,KOA,HI,LAX,CA,27,27,22,22,0,,0,22,0,0,0,0
2022,7,28,UA,KOA,HI,SFO,CA,-9,0,-11,0,0,,0,,,,,
2022,7,28,UA,KOA,HI,SFO,CA,-5,0,-17,0,0,,0,,,,,
2022,7,28,UA,KOA,HI,SFO,CA,-3,0,-11,0,0,,0,,,,,
2022,7,28,UA,KOA,HI,SFO,CA,18,18,-1,0,0,,0,,,,,
2022,7,28,UA,LAX,CA,HNL,HI,7,7,1,1,0,,0,,,,,
2022,7,28,UA,LAX,CA,HNL,HI,15,15,-3,0,0,,0,,,,,
2022,7,28,UA,LAX,CA,HNL,HI,16,16,15,15,0,,0,15,0,0,0,0
2022,7,28,UA,LAX,CA,HNL,HI,31,31,28,28,0,,0,8,0,0,0,20
2022,7,28,UA,LAX,CA,HNL,HI,327,327,304,304,0,,0,304,0,0,0,0
2022,7,28,UA,LAX,CA,ITO,HI,25,25,0,0,0,,0,,,,,
2022,7,28,UA,LAX,CA,KOA,HI,-5,0,-17,0,0,,0,,,,,
2022,7,28,UA,LAX,CA,KOA,HI,0,0,-19,0,0,,0,,,,,
2022,7,28,UA,LAX,CA,LIH,HI,-3,0,-9,0,0,,0,,,,,
2022,7,28,UA,LAX,CA,LIH,HI,8,8,4,4,0,,0,,,,,
2022,7,28,UA,LAX,CA,OGG,HI,-5,0,-20,0,0,,0,,,,,
2022,7,28,UA,LAX,CA,OGG,HI,-4,0,-15,0,0,,0,,,,,
2022,7,28,UA,LAX,CA,OGG,HI,-2,0,8,8,0,,0,,,,,
2022,7,28,UA,LIH,HI,DEN,CO,-11,0,-18,0,0,,0,,,,,
2022,7,28,UA,LIH,HI,LAX,CA,-9,0,-9,0,0,,0,,,,,
2022,7,28,UA,LIH,HI,LAX,CA,-6,0,-18,0,0,,0,,,,,
2022,7,28,UA,LIH,HI,SFO,CA,-15,0,-16,0,0,,0,,,,,
2022,7,28,UA,LIH,HI,SFO,CA,-3,0,4,4,0,,0,,,,,
2022,7,28,UA,OGG,HI,DEN,CO,-2,0,-14,0,0,,0,,,,,
2022,7,28,UA,OGG,HI,EWR,NJ,-6,0,-40,0,0,,0,,,,,
2022,7,28,UA,OGG,HI,LAX,CA,-10,0,-24,0,0,,0,,,,,
2022,7,28,UA,OGG,HI,LAX,CA,0,0,13,13,0,,0,,,,,
2022,7,28,UA,OGG,HI,LAX,CA,6,6,9,9,0,,0,,,,,
2022,7,28,UA,OGG,HI,ORD,IL,8,8,-10,0,0,,0,,,,,
2022,7,28,UA,OGG,HI,SFO,CA,-6,0,-12,0,0,,0,,,,,
2022,7,28,UA,OGG,HI,SFO,CA,-5,0,-22,0,0,,0,,,,,
2022,7,28,UA,OGG,HI,SFO,CA,-4,0,-15,0,0,,0,,,,,
2022,7,28,UA,OGG,HI,SFO,CA,0,0,-15,0,0,,0,,,,,
2022,7,28,UA,OGG,HI,SFO,CA,2,2,-12,0,0,,0,,,,,
2022,7,28,UA,ORD,IL,HNL,HI,-9,0,-29,0,0,,0,,,,,
2022,7,28,UA,ORD,IL,OGG,HI,-9,0,-16,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,HNL,HI,-6,0,-19,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,HNL,HI,2,2,-7,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,HNL,HI,6,6,1,1,0,,0,,,,,
2022,7,28,UA,SFO,CA,HNL,HI,17,17,1,1,0,,0,,,,,
2022,7,28,UA,SFO,CA,HNL,HI,306,306,288,288,0,,0,288,0,0,0,0
2022,7,28,UA,SFO,CA,KOA,HI,-4,0,-16,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,KOA,HI,-4,0,-8,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,KOA,HI,0,0,-11,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,KOA,HI,6,6,-9,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,LIH,HI,-9,0,-6,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,LIH,HI,86,86,68,68,0,,0,11,0,0,0,57
2022,7,28,UA,SFO,CA,OGG,HI,-5,0,-25,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,OGG,HI,-3,0,-15,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,OGG,HI,3,3,-13,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,OGG,HI,9,9,-16,0,0,,0,,,,,
2022,7,28,UA,SFO,CA,OGG,HI,15,15,-3,0,0,,0,,,,,
2022,7,28,UA,SNA,CA,HNL,HI,-12,0,-16,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,ITO,HI,0,0,-5,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,ITO,HI,1,1,-5,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,ITO,HI,17,17,9,9,0,,0,,,,,
2022,7,28,WN,HNL,HI,ITO,HI,21,21,21,21,0,,0,0,0,0,0,21
2022,7,28,WN,HNL,HI,KOA,HI,-2,0,-7,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,KOA,HI,-2,0,-6,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,KOA,HI,12,12,13,13,0,,0,,,,,
2022,7,28,WN,HNL,HI,KOA,HI,16,16,15,15,0,,0,0,0,0,0,15
2022,7,28,WN,HNL,HI,KOA,HI,62,62,58,58,0,,0,47,0,0,0,11
2022,7,28,WN,HNL,HI,LAS,NV,-4,0,-7,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,LAS,NV,0,0,,,0,,1,,,,,
2022,7,28,WN,HNL,HI,LAX,CA,-6,0,-16,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,LGB,CA,5,5,3,3,0,,0,,,,,
2022,7,28,WN,HNL,HI,LIH,HI,-6,0,-10,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,LIH,HI,-6,0,-3,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,LIH,HI,-5,0,-1,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,LIH,HI,1,1,-2,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,LIH,HI,15,15,11,11,0,,0,,,,,
2022,7,28,WN,HNL,HI,OAK,CA,6,6,16,16,0,,0,6,0,10,0,0
2022,7,28,WN,HNL,HI,OAK,CA,19,19,-2,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,OGG,HI,-9,0,-17,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,OGG,HI,-5,0,10,10,0,,0,,,,,
2022,7,28,WN,HNL,HI,OGG,HI,-2,0,-1,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,OGG,HI,-1,0,-11,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,OGG,HI,-1,0,-9,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,OGG,HI,1,1,-4,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,OGG,HI,2,2,-2,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,OGG,HI,10,10,-1,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,PHX,AZ,-4,0,-13,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,SAN,CA,0,0,2,2,0,,0,,,,,
2022,7,28,WN,HNL,HI,SAN,CA,11,11,7,7,0,,0,,,,,
2022,7,28,WN,HNL,HI,SJC,CA,-3,0,-11,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,SJC,CA,2,2,-14,0,0,,0,,,,,
2022,7,28,WN,HNL,HI,SMF,CA,4,4,-2,0,0,,0,,,,,
2022,7,28,WN,ITO,HI,HNL,HI,-5,0,-11,0,0,,0,,,,,
2022,7,28,WN,ITO,HI,HNL,HI,-4,0,-9,0,0,,0,,,,,
2022,7,28,WN,ITO,HI,HNL,HI,-2,0,0,0,0,,0,,,,,
2022,7,28,WN,ITO,HI,HNL,HI,0,0,-3,0,0,,0,,,,,
2022,7,28,WN,KOA,HI,HNL,HI,-1,0,-3,0,0,,0,,,,,
2022,7,28,WN,KOA,HI,HNL,HI,-1,0,8,8,0,,0,,,,,
2022,7,28,WN,KOA,HI,HNL,HI,0,0,3,3,0,,0,,,,,
2022,7,28,WN,KOA,HI,HNL,HI,1,1,-3,0,0,,0,,,,,
2022,7,28,WN,KOA,HI,HNL,HI,7,7,12,12,0,,0,,,,,
2022,7,28,WN,KOA,HI,LAS,NV,3,3,-3,0,0,,0,,,,,
2022,7,28,WN,KOA,HI,LAX,CA,27,27,33,33,0,,0,27,0,6,0,0
2022,7,28,WN,KOA,HI,OAK,CA,-3,0,-1,0,0,,0,,,,,
2022,7,28,WN,KOA,HI,OGG,HI,-3,0,-6,0,0,,0,,,,,
2022,7,28,WN,KOA,HI,OGG,HI,-1,0,-2,0,0,,0,,,,,
2022,7,28,WN,KOA,HI,SJC,CA,3,3,8,8,0,,0,,,,,
2022,7,28,WN,LAS,NV,HNL,HI,0,0,-17,0,0,,0,,,,,
2022,7,28,WN,LAS,NV,HNL,HI,3,3,-7,0,0,,0,,,,,
2022,7,28,WN,LAS,NV,KOA,HI,9,9,-3,0,0,,0,,,,,
2022,7,28,WN,LAS,NV,LIH,HI,27,27,28,28,0,,0,27,0,1,0,0
2022,7,28,WN,LAS,NV,OGG,HI,-5,0,6,6,0,,0,,,,,
2022,7,28,WN,LAS,NV,OGG,HI,25,25,14,14,0,,0,,,,,
2022,7,28,WN,LAX,CA,HNL,HI,21,21,13,13,0,,0,,,,,
2022,7,28,WN,LAX,CA,KOA,HI,12,12,-12,0,0,,0,,,,,
2022,7,28,WN,LAX,CA,LIH,HI,14,14,28,28,0,,0,14,0,14,0,0
2022,7,28,WN,LAX,CA,OGG,HI,0,0,-13,0,0,,0,,,,,
2022,7,28,WN,LGB,CA,HNL,HI,34,34,21,21,0,,0,5,0,0,0,16
2022,7,28,WN,LGB,CA,OGG,HI,3,3,19,19,0,,0,0,0,19,0,0
2022,7,28,WN,LIH,HI,HNL,HI,-4,0,-4,0,0,,0,,,,,
2022,7,28,WN,LIH,HI,HNL,HI,-3,0,-2,0,0,,0,,,,,
2022,7,28,WN,LIH,HI,HNL,HI,5,5,-1,0,0,,0,,,,,
2022,7,28,WN,LIH,HI,HNL,HI,6,6,1,1,0,,0,,,,,
2022,7,28,WN,LIH,HI,HNL,HI,78,78,79,79,0,,0,67,0,1,0,11
2022,7,28,WN,LIH,HI,LAS,NV,11,11,9,9,0,,0,,,,,
2022,7,28,WN,LIH,HI,LAX,CA,23,23,18,18,0,,0,0,0,0,0,18
2022,7,28,WN,LIH,HI,OAK,CA,-1,0,-1,0,0,,0,,,,,
2022,7,28,WN,LIH,HI,OGG,HI,40,40,39,39,0,,0,12,0,0,0,27
2022,7,28,WN,LIH,HI,SJC,CA,-3,0,-7,0,0,,0,,,,,
2022,7,28,WN,OAK,CA,HNL,HI,4,4,-9,0,0,,0,,,,,
2022,7,28,WN,OAK,CA,HNL,HI,22,22,9,9,0,,0,,,,,
2022,7,28,WN,OAK,CA,KOA,HI,13,13,7,7,0,,0,,,,,
2022,7,28,WN,OAK,CA,LIH,HI,0,0,-2,0,0,,0,,,,,
2022,7,28,WN,OAK,CA,OGG,HI,8,8,-4,0,0,,0,,,,,
2022,7,28,WN,OAK,CA,OGG,HI,99,99,97,97,0,,0,89,0,0,0,8
2022,7,28,WN,OGG,HI,HNL,HI,-6,0,-9,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,HNL,HI,-4,0,-16,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,HNL,HI,-2,0,-9,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,HNL,HI,-1,0,-3,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,HNL,HI,0,0,-1,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,HNL,HI,0,0,1,1,0,,0,,,,,
2022,7,28,WN,OGG,HI,HNL,HI,8,8,7,7,0,,0,,,,,
2022,7,28,WN,OGG,HI,HNL,HI,51,51,47,47,0,,0,0,0,0,0,47
2022,7,28,WN,OGG,HI,KOA,HI,-4,0,-5,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,KOA,HI,-3,0,-7,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,LAS,NV,1,1,8,8,0,,0,,,,,
2022,7,28,WN,OGG,HI,LAS,NV,4,4,-4,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,LAX,CA,9,9,8,8,0,,0,,,,,
2022,7,28,WN,OGG,HI,LGB,CA,-6,0,-16,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,LIH,HI,30,30,30,30,0,,0,0,0,0,0,30
2022,7,28,WN,OGG,HI,OAK,CA,-3,0,15,15,0,,0,0,0,15,0,0
2022,7,28,WN,OGG,HI,OAK,CA,0,0,-8,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,PHX,AZ,-7,0,-14,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,SJC,CA,-1,0,-5,0,0,,0,,,,,
2022,7,28,WN,OGG,HI,SJC,CA,1,1,8,8,0,,0,,,,,
2022,7,28,WN,OGG,HI,SMF,CA,-3,0,-4,0,0,,0,,,,,
2022,7,28,WN,PHX,AZ,HNL,HI,0,0,6,6,0,,0,,,,,
2022,7,28,WN,PHX,AZ,OGG,HI,0,0,19,19,0,,0,0,0,19,0,0
2022,7,28,WN,SAN,CA,HNL,HI,0,0,-9,0,0,,0,,,,,
2022,7,28,WN,SAN,CA,HNL,HI,57,57,44,44,0,,0,5,0,0,0,39
2022,7,28,WN,SJC,CA,HNL,HI,-3,0,-13,0,0,,0,,,,,
2022,7,28,WN,SJC,CA,HNL,HI,39,39,30,30,0,,0,18,0,0,0,12
2022,7,28,WN,SJC,CA,KOA,HI,-4,0,-11,0,0,,0,,,,,
2022,7,28,WN,SJC,CA,LIH,HI,108,108,99,99,0,,0,0,0,0,0,99
2022,7,28,WN,SJC,CA,OGG,HI,-5,0,-21,0,0,,0,,,,,
2022,7,28,WN,SJC,CA,OGG,HI,6,6,-4,0,0,,0,,,,,
2022,7,28,WN,SMF,CA,HNL,HI,20,20,21,21,0,,0,20,0,1,0,0
2022,7,28,WN,SMF,CA,OGG,HI,-4,0,7,7,0,,0,,,,,
2022,7,29,AA,DFW,TX,HNL,HI,27,27,6,6,0,,0,,,,,
2022,7,29,AA,DFW,TX,HNL,HI,34,34,14,14,0,,0,,,,,
2022,7,29,AA,DFW,TX,OGG,HI,-8,0,7,7,0,,0,,,,,
2022,7,29,AA,DFW,TX,OGG,HI,-4,0,-2,0,0,,0,,,,,
2022,7,29,AA,HNL,HI,DFW,TX,-6,0,-9,0,0,,0,,,,,
2022,7,29,AA,HNL,HI,DFW,TX,-2,0,-6,0,0,,0,,,,,
2022,7,29,AA,HNL,HI,LAX,CA,-12,0,-7,0,0,,0,,,,,
2022,7,29,AA,HNL,HI,LAX,CA,-6,0,-15,0,0,,0,,,,,
2022,7,29,AA,HNL,HI,LAX,CA,6,6,0,0,0,,0,,,,,
2022,7,29,AA,HNL,HI,PHX,AZ,7,7,21,21,0,,0,7,0,14,0,0
2022,7,29,AA,HNL,HI,PHX,AZ,22,22,31,31,0,,0,22,0,9,0,0
2022,7,29,AA,KOA,HI,LAX,CA,-12,0,-17,0,0,,0,,,,,
2022,7,29,AA,KOA,HI,LAX,CA,-4,0,26,26,0,,0,0,0,26,0,0
2022,7,29,AA,KOA,HI,PHX,AZ,-9,0,3,3,0,,0,,,,,
2022,7,29,AA,LAX,CA,HNL,HI,-7,0,-13,0,0,,0,,,,,
2022,7,29,AA,LAX,CA,HNL,HI,-2,0,-14,0,0,,0,,,,,
2022,7,29,AA,LAX,CA,HNL,HI,2,2,-13,0,0,,0,,,,,
2022,7,29,AA,LAX,CA,KOA,HI,-9,0,-23,0,0,,0,,,,,
2022,7,29,AA,LAX,CA,KOA,HI,-1,0,-2,0,0,,0,,,,,
2022,7,29,AA,LAX,CA,LIH,HI,-12,0,-27,0,0,,0,,,,,
2022,7,29,AA,LAX,CA,LIH,HI,19,19,12,12,0,,0,,,,,
2022,7,29,AA,LAX,CA,OGG,HI,2,2,-14,0,0,,0,,,,,
2022,7,29,AA,LAX,CA,OGG,HI,6,6,-7,0,0,,0,,,,,
2022,7,29,AA,LIH,HI,LAX,CA,2,2,1,1,0,,0,,,,,
2022,7,29,AA,LIH,HI,LAX,CA,2,2,8,8,0,,0,,,,,
2022,7,29,AA,LIH,HI,PHX,AZ,-10,0,-3,0,0,,0,,,,,
2022,7,29,AA,OGG,HI,DFW,TX,46,46,41,41,0,,0,41,0,0,0,0
2022,7,29,AA,OGG,HI,DFW,TX,69,69,70,70,0,,0,69,0,1,0,0
2022,7,29,AA,OGG,HI,LAX,CA,-8,0,-15,0,0,,0,,,,,
2022,7,29,AA,OGG,HI,LAX,CA,0,0,22,22,0,,0,0,0,22,0,0
2022,7,29,AA,OGG,HI,PHX,AZ,-6,0,15,15,0,,0,0,0,15,0,0
2022,7,29,AA,OGG,HI,PHX,AZ,-5,0,6,6,0,,0,,,,,
2022,7,29,AA,PHX,AZ,HNL,HI,-10,0,-39,0,0,,0,,,,,
2022,7,29,AA,PHX,AZ,HNL,HI,-2,0,3,3,0,,0,,,,,
2022,7,29,AA,PHX,AZ,KOA,HI,4,4,6,6,0,,0,,,,,
2022,7,29,AA,PHX,AZ,LIH,HI,-7,0,-35,0,0,,0,,,,,
2022,7,29,AA,PHX,AZ,OGG,HI,-2,0,-22,0,0,,0,,,,,
2022,7,29,AA,PHX,AZ,OGG,HI,-1,0,-21,0,0,,0,,,,,
2022,7,29,AS,HNL,HI,LAX,CA,3,3,13,13,0,,0,,,,,
2022,7,29,AS,HNL,HI,PDX,OR,-8,0,-18,0,0,,0,,,,,
2022,7,29,AS,HNL,HI,SAN,CA,-10,0,11,11,0,,0,,,,,
2022,7,29,AS,HNL,HI,SEA,WA,-12,0,-49,0,0,,0,,,,,
2022,7,29,AS,HNL,HI,SEA,WA,-6,0,-25,0,0,,0,,,,,
2022,7,29,AS,HNL,HI,SEA,WA,-2,0,-6,0,0,,0,,,,,
2022,7,29,AS,HNL,HI,SFO,CA,0,0,-2,0,0,,0,,,,,
2022,7,29,AS,HNL,HI,SJC,CA,-7,0,-12,0,0,,0,,,,,
2022,7,29,AS,KOA,HI,SAN,CA,-6,0,-3,0,0,,0,,,,,
2022,7,29,AS,KOA,HI,SEA,WA,-15,0,-10,0,0,,0,,,,,
2022,7,29,AS,KOA,HI,SEA,WA,-9,0,-34,0,0,,0,,,,,
2022,7,29,AS,KOA,HI,SEA,WA,11,11,-5,0,0,,0,,,,,
2022,7,29,AS,KOA,HI,SJC,CA,4,4,2,2,0,,0,,,,,
2022,7,29,AS,LAX,CA,HNL,HI,15,15,4,4,0,,0,,,,,
2022,7,29,AS,LAX,CA,OGG,HI,-18,0,-38,0,0,,0,,,,,
2022,7,29,AS,LIH,HI,SAN,CA,48,48,58,58,0,,0,0,3,10,0,45
2022,7,29,AS,LIH,HI,SEA,WA,-10,0,-25,0,0,,0,,,,,
2022,7,29,AS,LIH,HI,SEA,WA,20,20,0,0,0,,0,,,,,
2022,7,29,AS,LIH,HI,SJC,CA,11,11,4,4,0,,0,,,,,
2022,7,29,AS,OGG,HI,LAX,CA,5,5,-1,0,0,,0,,,,,
2022,7,29,AS,OGG,HI,PDX,OR,11,11,-8,0,0,,0,,,,,
2022,7,29,AS,OGG,HI,SAN,CA,-5,0,0,0,0,,0,,,,,
2022,7,29,AS,OGG,HI,SEA,WA,-2,0,-14,0,0,,0,,,,,
2022,7,29,AS,OGG,HI,SEA,WA,1,1,-21,0,0,,0,,,,,
2022,7,29,AS,OGG,HI,SEA,WA,4,4,17,17,0,,0,0,0,17,0,0
